id,name,duration,genre,titleYear,releaseDate,director,language,budget,cast,link
2042,Anantyatra,0,,1985,,Jayoo Patwardhan,Hindi,0,"Vikas Desai,Rohini Hattangadi,Sudhir Joshi,Anuradha Patel,Naseeruddin Shah",http://www.imdb.com/title/tt0251584/?ref_=adv_li_tt
2043,Ananya,0,,1949,,Binoy Chatterjee,Bengali,0,"Kanan Devi,Reba Devi,Anubha Gupta",http://www.imdb.com/title/tt0231137/?ref_=adv_li_tt
2044,Anarbala,0,Drama,1961,1961-01-01,Raja Yagnik,Hindi,0,"Daljeet,Krishna Kumari,Nilofer,Babu Raje,Pal Sharma",http://www.imdb.com/title/tt3638474/?ref_=adv_li_tt
2045,Anarbala,0,,1929,,Bhagwati Prasad Mishra,,0,,http://www.imdb.com/title/tt0241179/?ref_=adv_li_tt
2046,Anarbala,0,Horror,1940,,,Hindi,0,Jani Babu,http://www.imdb.com/title/tt0419444/?ref_=adv_li_tt
2047,Anari,166,"Comedy, Drama, Musical",1959,,Hrishikesh Mukherjee,Hindi,0,"Raj Kapoor,Nutan,Lalita Pawar,Shubha Khote,Motilal,Mukri,Ashim Kumar,Nana Palsikar,Paul Mahendra,Brahm Bhardwaj,Vishwa Mehra,Ruby Mayer,Meena T.,Aruna,Viren",http://www.imdb.com/title/tt0052560/?ref_=adv_li_tt
2048,Anari,0,"Comedy, Drama, Romance",1993,1993-05-26,K. Muralimohana Rao,Hindi,0,"Rakhee Gulzar,Venkatesh Daggubati,Karisma Kapoor,Suresh Oberoi,Gulshan Grover,Johnny Lever,Laxmikant Berde",http://www.imdb.com/title/tt0106270/?ref_=adv_li_tt
2049,Anari,144,"Drama, Romance",1975,1975-01-17,Asit Sen,Hindi,0,"Shashi Kapoor,Sharmila Tagore,Moushumi Chatterjee,Kabir Bedi,Kader Khan,Utpal Dutt,Dina Pathak,Asit Kumar Sen,Birbal,Anil Dhawan,Mehmood",http://www.imdb.com/title/tt0072642/?ref_=adv_li_tt
2050,Anari No. 1,169,"Action, Comedy, Drama",1999,1999-04-09,Sandesh Kohli,Hindi,0,"Govinda,Raveena Tandon,Simran,Aruna Irani,Kader Khan,Satish Shah,Satyendra Kapoor,Himani Shivpuri,Prem Chopra,Master Frank Anthony,Ghanshyam Rohera,Raj Ahuja,Sayed Sajid,Shaukat Hussain,Shatru",http://www.imdb.com/title/tt0200435/?ref_=adv_li_tt
2051,Anarkali,160,"Drama, Musical, Romance",2015,2015-11-13,Sachy,Malayalam,0,"Prithviraj Sukumaran,Biju Menon,Kabir Bedi,Priyal Gor,Mia George,Suresh Krishna,Sudev Nair,Samskruthy Shenoy,Arun,Chempil Asokan,Sunil Babu,Assim Jamal,Madhupal,Renji Panicker,V.K. Prakash",http://www.imdb.com/title/tt4947084/?ref_=adv_li_tt
2052,Anarkali,175,"History, Musical, Romance",1953,,Nandlal Jaswantlal,Hindi,0,"Bina Rai,Pradeep Kumar,Kuldip Kaur,Ruby Mayer,S.L. Puri,Manmohan Krishna,Noorjahan,Mubarak",http://www.imdb.com/title/tt0045506/?ref_=adv_li_tt
2053,Anarkali,0,,1935,,R.S. Choudhury,Hindi,0,"Dinshaw Bilimoria,Jillo,Ruby Mayer",http://www.imdb.com/title/tt0026070/?ref_=adv_li_tt
2054,Anarkali,0,"Drama, Romance",1955,,Vedantam Raghavaiah,Tamil,0,"Anjali Devi,Akkineni Nageshwara Rao,S.V. Ranga Rao,Kannamba,Chittor V. Nagaiah,Surabhi Balasaraswati,Sivaram Peketi",http://www.imdb.com/title/tt0047827/?ref_=adv_li_tt
2055,Anarkali,118,,1928,,R.S. Choudhury,,0,"Dinshaw Bilimoria,Ruby Mayer",http://www.imdb.com/title/tt0018644/?ref_=adv_li_tt
2056,Anarkali,0,,1966,,Kunchako,Malayalam,0,"Thikkurisi Sukumaran Nair,Prem Nazir",http://www.imdb.com/title/tt0060105/?ref_=adv_li_tt
2057,Anarkali Arrahwali,0,Drama,2017,2017-06-24,Avinash Das,Hindi,0,"Swara Bhaskar,Sanjay Mishra,Pankaj Tripathy",http://www.imdb.com/title/tt6058394/?ref_=adv_li_tt
2058,Anasuya,139,"Crime, Mystery, Thriller",2007,2007-12-21,Ravi Babu,Telugu,0,"Bhoomika Chawla,Ravi Babu,Abbas,Ankita,Chalapathi Rao,Harshavardhan,Melkote,Revathi,Sameer,Nikita Thukral",http://www.imdb.com/title/tt1223134/?ref_=adv_li_tt
2059,Anasuya,100,,1936,,Chittajalu Pullayya,Telugu,0,"C. Krishnaveni,Prakash Rao,Suryanarayana,Narayanrao,P. Sundaramma,Balasaraswathi Raavu,Rao C.S.R.",http://www.imdb.com/title/tt0158467/?ref_=adv_li_tt
2060,Anaswara Ganangal,0,,1986,,Boban Kunjako,Malayalam,0,,http://www.imdb.com/title/tt0352170/?ref_=adv_li_tt
2061,Anaswaram,0,,1991,1991-08-15,Jomon,Malayalam,0,"Mammootty,Shweta Menon,Sukumari,Innocent Vareed Thekkethala",http://www.imdb.com/title/tt0246426/?ref_=adv_li_tt
2062,Anath Abala,0,,1925,,Kanjibhai Rathod,,0,,http://www.imdb.com/title/tt0264364/?ref_=adv_li_tt
2063,Anath Ashram,136,,1937,,Hemchandra Chunder,Hindi,0,"Umasashi,Najmul Hussain,Jagdish Sethi,Prithviraj Kapoor,Nawab,Master Satu,Trilok Kapoor,Nemo,Manorama Devi",http://www.imdb.com/title/tt0158464/?ref_=adv_li_tt
2064,Anatha,0,,1970,,J.D. Thottan,Malayalam,0,"Adoor Bhasi,Prem Nazir",http://www.imdb.com/title/tt0280428/?ref_=adv_li_tt
2065,Anatomy of Violence,93,"Crime, Drama",2016,2016-09-12,Deepa Mehta,English,0,"Vansh Bhardwaj,Tia Bhatia,Janki Bisht,Seema Biswas,Suman Jha,Jagjeet Sandhu",http://www.imdb.com/title/tt5937788/?ref_=adv_li_tt
2066,Anaya Vilakku,0,,1975,,R. Krishnan,Tamil,0,Srikanth,http://www.imdb.com/title/tt0233212/?ref_=adv_li_tt
2067,Anbae Odi Vaa,0,,1984,,R. Ranjith Kumar,Tamil,0,,http://www.imdb.com/title/tt0318989/?ref_=adv_li_tt
2068,Anbae Sangeetha,0,,1979,,,Tamil,0,"Radhika Sarathkumar,Thengai Srinivasan",http://www.imdb.com/title/tt0277572/?ref_=adv_li_tt
2069,Anbai Thedi,0,,1974,,Muktha V. Srinivasan,Tamil,0,"Shivaji Ganesan,Jayalalitha J,Cho Ramaswamy,Srikanth",http://www.imdb.com/title/tt1435451/?ref_=adv_li_tt
2070,Anbalipu,157,,1968,,A.C. Trilogchander,Tamil,0,"Shivaji Ganesan,Saroja Devi B.,Jaishankar",http://www.imdb.com/title/tt0290415/?ref_=adv_li_tt
2071,Anban,0,,1944,,Niren Lahiri,Hindi,0,,http://www.imdb.com/title/tt0233213/?ref_=adv_li_tt
2072,Anbe Aruyere,0,,1975,,A.C. Trilogchander,,0,"Gandhimathi,Shivaji Ganesan,Y.G. Mahendran,Manjula,Aachi Manorama,Venniradai Moorthy,Nagesh,Suruli Rajan,Sukumari,Major Sundarrajan,K.A. Thangavelu,Ramasami V.K.",http://www.imdb.com/title/tt1435452/?ref_=adv_li_tt
2073,Anbe Daivam,0,,1957,,R. Nagendra Rao,Tamil,0,,http://www.imdb.com/title/tt0263060/?ref_=adv_li_tt
2074,Anbe Sivam,160,"Adventure, Comedy, Drama",2003,2003-01-14,Sundar C.,Tamil,0,"Kamal Haasan,Madhavan,Kiran Rathod,Nassar,Santhana Bharathi,Uma Riyaz Khan,Yugi Sethu,Ilavarasu,Balu Anand,Seema,R.S. Shivaji,Laxmi Rattan,Chelladurai,Hillaary,Jacob",http://www.imdb.com/title/tt0367495/?ref_=adv_li_tt
2075,Anbe Vaa,0,,1966,,A.C. Trilogchander,Tamil,0,"M.G. Ramachandran,Saroja Devi B.,Nagesh,Aachi Manorama,Ashokan,Ramachandran T.R.",http://www.imdb.com/title/tt0370279/?ref_=adv_li_tt
2076,Anbin Mugavari,0,,1985,,Manivannan,Tamil,0,,http://www.imdb.com/title/tt0318990/?ref_=adv_li_tt
2077,Anbirkku Alavillai,110,"Family, Romance",2011,,,,0,,http://www.imdb.com/title/tt1984112/?ref_=adv_li_tt
2078,Anbu,0,,1953,1953-07-24,M. Natesan,Tamil,0,"T.S. Balaiah,Shivaji Ganesan,Lalitha,Padmini,K.A. Thangavelu",http://www.imdb.com/title/tt1435453/?ref_=adv_li_tt
2079,Anbu Chinnam,0,,1990,,,Tamil,0,,http://www.imdb.com/title/tt0318296/?ref_=adv_li_tt
2080,Anbu Engay,0,,1958,,Yoganand,Tamil,0,Pandharibai,http://www.imdb.com/title/tt0367496/?ref_=adv_li_tt
2081,Anbu Kattalai,0,,1989,,Kannan,Tamil,0,,http://www.imdb.com/title/tt0318297/?ref_=adv_li_tt
2082,Anbu Magan,0,,1961,,T. Prakash Rao,Tamil,0,"Akkineni Nageshwara Rao,Savitri",http://www.imdb.com/title/tt0254088/?ref_=adv_li_tt
2083,Anbu Sahodarargal,0,,1973,,Lakshmi Deepak,,0,S.V. Ranga Rao,http://www.imdb.com/title/tt1389435/?ref_=adv_li_tt
2084,Anbu Thangai,0,,1974,1974-08-30,S.P. Muthuraman,Tamil,0,"Kamal Haasan,Jayalalitha J,Muthuraman,C.I.D. Shakunthala,Srikanth,Surulirajan",http://www.imdb.com/title/tt3420082/?ref_=adv_li_tt
2085,Anbu Vazhi,175,,1968,1968,M. Natesan,Tamil,0,"Jaishankar,Pandharibai,Prabhakar,V.S. Raghavan,O.A.K. Thevar,Vijayalakshmi,L. Vijayalakshmi",http://www.imdb.com/title/tt0456285/?ref_=adv_li_tt
2086,Anbukkarangal,0,,1965,,K. Shankar,,0,"Shivaji Ganesan,Nagesh",http://www.imdb.com/title/tt1435454/?ref_=adv_li_tt
2087,Anbukkor Annan,0,Drama,1971,1971,,Tamil,0,,http://www.imdb.com/title/tt2710268/?ref_=adv_li_tt
2088,Anbukkor Anni,0,,1960,,T.R. Raghunath,Tamil,0,Pandharibai,http://www.imdb.com/title/tt0258416/?ref_=adv_li_tt
2089,Anbukku Naan Adimai,0,,1980,,R. Thyagaraajan,Tamil,0,"Rati Agnihotri,Jaishankar,Rajinikanth",http://www.imdb.com/title/tt0274336/?ref_=adv_li_tt
2090,Anbulla Appa,0,,1987,,A.C. Trilogchander,,0,Shivaji Ganesan,http://www.imdb.com/title/tt1435455/?ref_=adv_li_tt
2091,Anbulla Atthan,0,Drama,1981,1981,,Tamil,0,,http://www.imdb.com/title/tt2710272/?ref_=adv_li_tt
2092,Anbulla Malarae,0,,1984,,B.R. Ravi Shankar,Tamil,0,,http://www.imdb.com/title/tt0318991/?ref_=adv_li_tt
2093,Anbulla Rajanikant,0,"Drama, Family",1984,,K. Nataraj,Tamil,0,"Rajinikanth,Ambika,Bhagyaraj,Raj Kumar,Meena",http://www.imdb.com/title/tt0318992/?ref_=adv_li_tt
2094,Ancharakalyanam,0,,1997,,V.M. Vinu,Malayalam,0,Jagadish,http://www.imdb.com/title/tt0355197/?ref_=adv_li_tt
2095,Ancharakkulla Vandi,0,,1989,,Jayadevan,Malayalam,0,,http://www.imdb.com/title/tt0353183/?ref_=adv_li_tt
2096,Anchhuye,0,Thriller,2002,2002-01-01,,Hindi,0,"Ali Khan,Anil Nagrath,Anissa Poddar,Rajeev Raj,Sabia",http://www.imdb.com/title/tt3916162/?ref_=adv_li_tt
2097,Anchil Oral Arjunan,0,"Comedy, Drama",2007,2007-01,Anil Kumar,Malayalam,0,"Jayaram,Padmapriya,Samvrutha Sunil,Sreenivasan,Siddique,Jagathi Sreekumar,Madhu Warrier,Kaviyoor Ponnamma,Kalpana,Venu Nagavalli",http://www.imdb.com/title/tt0972762/?ref_=adv_li_tt
2098,Anchu Sundariakal,0,,1968,,M. Krishnan Nair,Malayalam,0,"Adoor Bhasi,Prem Nazir,Jayabharath Reddy",http://www.imdb.com/title/tt0254960/?ref_=adv_li_tt
2099,And Quiet Rolls the Dawn,95,,1979,1979,Mrinal Sen,English,0,"Satya Bannerjee,Gita Sen,Mamata Shankar,Sreela Majumdar,Tapan Das,Tupur Gosh,Koushik Sen,Nalini Banerjee,Arun Mukherjee,Umanath Bhattacharya,Biplab Chatterjee,Gautam Chakraborty,Sunil Gupta Kabiraj,Ishani Banerjee,Samaresh Banerjee",http://www.imdb.com/title/tt0079098/?ref_=adv_li_tt
2100,And Unto the Void,0,Drama,1967,1967-04-02,Feroz Chinoy,Hindi,10000,Shatrughan Sinha,http://www.imdb.com/title/tt2448408/?ref_=adv_li_tt
2101,Andaaz,145,"Drama, Musical, Romance",2003,2003-05-23,Raj Kanwar,Hindi,0,"Akshay Kumar,Lara Dutta,Priyanka Chopra,Rajeev Verma,Pankaj Dheer,Gajendra Chouhan,Vivek Shaq,Vishwajeet Pradhan,Prithvi Zutshi,Ghanshyam Rohera,Bobby Bedii,Master Mohit,Kushal Punjabi,Asha Sharma,Baby Alisha",http://www.imdb.com/title/tt0346507/?ref_=adv_li_tt
2102,Andadu Aagadu,0,,1979,1979,S.D. Lall,Telugu,0,"Mohan Babu,Krishnamraju,Latha",http://www.imdb.com/title/tt1437586/?ref_=adv_li_tt
2103,Andagadu,0,Comedy,2005,2005-04-01,Pendyala Venkata Rama Rao,Telugu,0,"Rajendraprasad,Damini,Bhavana,Chandramohan,Harika,Hema,Banda Jyothy,Venu Madhav,M.S. Narayana,Pavala Shyamala,Subhashini,Sudha",http://www.imdb.com/title/tt3441002/?ref_=adv_li_tt
2104,Andagadu,0,,1982,,,,0,Sridevi,http://www.imdb.com/title/tt0186821/?ref_=adv_li_tt
2105,Andal Thirukalyanam,0,,1937,,R.S. Prakash,Tamil,0,,http://www.imdb.com/title/tt0254089/?ref_=adv_li_tt
2106,Andala Rakshasi,139,Romance,2012,2012-08-10,Hanumantha Rao Raghavapudi,Telugu,0,"Naveen Chandra,Rahul Ravindran,Lavanya Tripathi",http://www.imdb.com/title/tt2316756/?ref_=adv_li_tt
2107,Andala Ramudu,0,Comedy,2006,2006-08-11,,Telugu,0,"Suneel,Aakash,Aarti Agarwal,Master Bharath,Brahmanandam,Chalapathi Rao,Mohan Duvvasi,Jeevi,Lakshman Rao Kondavalasa,Srinivasa Rao Kota,Nageshwara Rao Lakkamshetty,Lakshmipati,Venu Madhav,Ramachandra Rao,Dharmavarapu Subramanyam",http://www.imdb.com/title/tt0845954/?ref_=adv_li_tt
2108,Andala Ramudu,170,Drama,1973,1973-09-20,Bapu,Telugu,0,"Akkineni Nageshwara Rao,Latha,Nagabhushanam,Allu Ramalingaiah,Rajababu,Suryakantham,Dhulipala,Raavi Kondala Rao,Nutan Prasad,Radhabai,Potti Prasad,Jhansi,Manimala,Sakshi Ranga Rao,Mada",http://www.imdb.com/title/tt0155492/?ref_=adv_li_tt
2109,Andamaina Abaddam,0,Family,2008,2008-11-05,Raviraja Pinisetty,Telugu,0,"Raja,Kamna Jethmalani,Ali,Hema,Nagendra Babu,M.S. Narayana,Naresh,Krishna Murali Posani,Sivaji Raja,Nizhalgal Ravi,Sudeepa,Sudha,Surya,Surekha Vani,Narsing Yadav",http://www.imdb.com/title/tt3407520/?ref_=adv_li_tt
2110,Andamaina Anubhavam,148,"Musical, Romance",1979,,K. Balachander,Telugu,0,"Kamal Haasan,Jayasudha,Jaya Prada,Rajinikanth",http://www.imdb.com/title/tt0154145/?ref_=adv_li_tt
2111,Andamaina Manasulo,0,,2008,2008-02-14,Patnaik R.P.,Telugu,0,"Archana,Banerji,Lakshmipati,Sindhu Menon,M.S. Narayana,Rajiv,Ramya,Gollapudi Maruthi Rao,Jayaprakash Reddy,Suneel",http://www.imdb.com/title/tt1601799/?ref_=adv_li_tt
2112,Andaman Ammayi,0,,1979,,V. Madhusudan Rao,,0,"Akkineni Nageshwara Rao,Vanisri",http://www.imdb.com/title/tt1380034/?ref_=adv_li_tt
2113,Andaman Kaithi,0,,1952,,V. Krishnan,,0,"M.S. Draupadi,Thikkurisi Sukumaran Nair,M.G. Ramachandran,K. Sarangapani,P.K. Saraswathi",http://www.imdb.com/title/tt0331419/?ref_=adv_li_tt
2114,Andaman Kathali,0,,1977,,Muktha V. Srinivasan,Tamil,0,"Shivaji Ganesan,Aachi Manorama,Sujatha",http://www.imdb.com/title/tt0370280/?ref_=adv_li_tt
2115,Andame Anandam,0,"Drama, Romance",1977,,Singeetham Srinivasa Rao,Telugu,0,"Ranganath,Jaya Prada,Suryakantham,Kanta Rao,Unnimary",http://www.imdb.com/title/tt0264367/?ref_=adv_li_tt
2116,Andapuram Rajakumari,0,,2003,,,Malayalam,0,Nowshad,http://www.imdb.com/title/tt0403843/?ref_=adv_li_tt
2117,Andar Baahar,0,"Action, Thriller",1984,1984-09-07,Raj N. Sippy,Hindi,0,"Beena Banerjee,Danny Denzongpa,Gulshan Grover,Anil Kapoor,Huma Khan,Viju Khote,Kim,Kaajal Kiran,Sulochana Latkar,Mac Mohan,Murad,Anita Raj,M. Rajan,Parikshat Sahni,Moon Moon Sen",http://www.imdb.com/title/tt0086892/?ref_=adv_li_tt
2118,Andar Bahar,159,Action,2013,2013-04-05,Phaneesh Ramanathapura,Kannada,0,"Shivarajkumar,Parvathy,Srujan Lokesh,Arundathi Nag,Raghuram,Shashikumar,Srinath,Spoorthi Suresh",http://www.imdb.com/title/tt3317970/?ref_=adv_li_tt
2119,Andar Daaham,0,,1977,,I.V. Sasi,Malayalam,0,,http://www.imdb.com/title/tt0318298/?ref_=adv_li_tt
2120,Andari Bandhuvaya,134,Drama,2010,2010-05-14,Chandra Siddhartha,Telugu,0,"Sharvanand,Padmapriya,Jeeva,Pragathi,Naresh,Mohan Duvvasi,Krishna Bhagavan",http://www.imdb.com/title/tt1942802/?ref_=adv_li_tt
2121,Andarikante Ghanudu,0,,1987,,C.V. Sridhar,Telugu,0,,http://www.imdb.com/title/tt1431003/?ref_=adv_li_tt
2122,Andarikante Monagadu,0,,1985,,T. Krishna,Telugu,0,"Jayasudha,Savitri",http://www.imdb.com/title/tt0363425/?ref_=adv_li_tt
2123,Andariki Vandanalu,0,"Comedy, Drama",2008,2008,Marudhuri Raja,Telugu,20000000,"Abhinayasri,Brahmaji,Brahmanandam,Venu Madhav,Dharmavarapu Subramanyam,Surya",http://www.imdb.com/title/tt1575511/?ref_=adv_li_tt
2124,Andarivaadu,162,"Comedy, Drama",2005,2005-06-03,Sreenu Vaitla,Telugu,0,"Chiranjeevi,Tabu,Rimi Sen,Satyanarayana Kaikala,Chandramohan,Prakash Raj,Rakshitha,Pradeep Singh Rawat,Brahmanandam,Suneel,Krishna Bhagavan,Ali,Dharmavarapu Subramanyam,M.S. Narayana,Venu Madhav",http://www.imdb.com/title/tt0431776/?ref_=adv_li_tt
2125,Andaru Bagundali,0,,1975,,P. Pullaiah,Telugu,0,,http://www.imdb.com/title/tt0255794/?ref_=adv_li_tt
2126,Andaru Dongale,0,Comedy,2004,2004-06-18,Nidhi Prasad,Telugu,0,"Ali,Ankita,Raghu Babu,Banerji,Krishna Bhagavan,Brahmanandam,Jeeva,Jenny,Jyothi,Mallikharjunarao,Nagendra Babu,M.S. Narayana,Prabhudheva,Rajendraprasad,Kiran Rathod",http://www.imdb.com/title/tt1579726/?ref_=adv_li_tt
2127,Andaru Herole,0,Comedy,1998,1998,,Telugu,15000000,"Ali,Tanikella Bharani,Brahmanandam",http://www.imdb.com/title/tt1579727/?ref_=adv_li_tt
2128,Andaz,166,Drama,1971,,Ramesh Sippy,Hindi,0,"Shammi Kapoor,Rajesh Khanna,Hema Malini,Simi Garewal,Ajit,Aruna Irani,Achala Sachdev,David Abraham,Roopesh Kumar,Sonia Sahni,Alankar Joshi",http://www.imdb.com/title/tt0066766/?ref_=adv_li_tt
2129,Andaz,167,"Action, Comedy, Drama",1994,,David Dhawan,Hindi,0,"Anil Kapoor,Juhi Chawla,Karisma Kapoor,Raj Babbar,Kader Khan,Shakti Kapoor,Satish Kaushik,Ishrat Ali",http://www.imdb.com/title/tt0109116/?ref_=adv_li_tt
2130,Andaz,148,"Musical, Drama, Crime",1949,1949,Mehboob Khan,Hindi,0,"Nargis,Dilip Kumar,V.H. Desai,Cuckoo,Raj Kapoor,Murad,Anwaribai,Amir Banu,Jamshedji,Abbas,Wasker,Abdul,Dyke",http://www.imdb.com/title/tt0041123/?ref_=adv_li_tt
2131,Andaz Apna Apna,160,"Comedy, Family, Romance",1994,1994-11-04,Rajkumar Santoshi,Hindi,0,"Aamir Khan,Salman Khan,Raveena Tandon,Karisma Kapoor,Paresh Rawal,Viju Khote,Shehzad Khan,Mehmood,Deven Verma,Jagdeep,Tiku Talsania,Suresh Bhagwat,Harish Patel,Javed Khan,Anand Mishra",http://www.imdb.com/title/tt0109117/?ref_=adv_li_tt
2132,Andaz Pyaar Ka,0,,1986,,Devi Dutt,Hindi,0,Neelam Kothari,http://www.imdb.com/title/tt0372762/?ref_=adv_li_tt
2133,Andha Atit,0,,1972,1972-07-07,Hiren Nag,Bengali,0,"Uttam Kumar,Supriya Choudhury,Kali Bannerjee,Khagesh Chakravarti,Biren Chatterjee,Gita Dey,Swarup Dutt,Bankim Ghosh,Bulan Hajra,Tarun Kumar,Basudeb Pal,Swadesh Sarkar,Subrata Sensharma",http://www.imdb.com/title/tt1538220/?ref_=adv_li_tt
2134,Andha Bichar,148,"Action, Drama",1990,1990,Shakti Samanta,Bengali,12000000,"Mithun Chakraborty,Mandakini,Tanuja,Alok Nath,Deepa Sahi,Sadashiv Amrapurkar,Biplab Chatterjee,Manik Dutt,Tarun Ghosh,Ranjeet",http://www.imdb.com/title/tt4319980/?ref_=adv_li_tt
2135,Andha Diganta,95,,1990,,Manmohan Mahapatra,Oriya,0,"Jaya B.,Madhu Kar,Manimala,Arun Nanda,Pushpa Panda,Sarat Pujari,Jay Rath,Sachitananda",http://www.imdb.com/title/tt0235183/?ref_=adv_li_tt
2136,Andha Insaaf,0,,1993,,,Hindi,0,"Balkrishna,Divya Bharti",http://www.imdb.com/title/tt0405695/?ref_=adv_li_tt
2137,Andha Naal,130,"Crime, Thriller",1954,1954-04-13,Sundaram Balachander,Tamil,0,"Shivaji Ganesan,Pandharibai,Jawar N. Sitaraman,T.K. Balachandran,Menaka,P.D. Sambandam,Suryakala",http://www.imdb.com/title/tt0154153/?ref_=adv_li_tt
2138,Andha Oru Nimidam,0,,1985,,Major Sundarrajan,Tamil,0,"Kamal Haasan,Pandharibai",http://www.imdb.com/title/tt0318993/?ref_=adv_li_tt
2139,Andha Sach,0,Action,1991,1991-01-01,,Hindi,0,"Raja Duggal,Bhushan Jeevan,Om Katare,Basharat Khan,Shahid Khan,Vinay Maliik,Om Mathur,Amrit Pal,Anjan Srivastav",http://www.imdb.com/title/tt2885222/?ref_=adv_li_tt
2140,Andha Sila Naatkal,0,,1983,,Venkat,Tamil,0,,http://www.imdb.com/title/tt0315189/?ref_=adv_li_tt
2141,Andhaa Kanoon,155,"Action, Drama",1983,1983-04-08,Rama Rao Tatineni,Hindi,0,"Amitabh Bachchan,Rajinikanth,Hema Malini,Reena Roy,Pran,Prem Chopra,Danny Denzongpa,Amrish Puri,Madan Puri,Om Shivpuri,Asrani,Hilla Sethna,Gautami,Madhavi,Dharmendra",http://www.imdb.com/title/tt0085165/?ref_=adv_li_tt
2142,Andhaa Yudh,0,"Drama, Thriller",1987,,Dayal Nihalani,Hindi,0,"Raj Babbar,Vyjayanti Chavan,Vaishali Dandekar,Rohini Hattangadi,Anant Jog,Pallavi Joshi,Master Kaushal,Pramila Mathur,Sanjay Narvekar,Sudhir Pandey,Nana Patekar,Divya Rana,Kirti Rawal,Shivaji Satam,Asha Sharma",http://www.imdb.com/title/tt0383875/?ref_=adv_li_tt
2143,Andhadhi,130,Mystery,2015,2015-10-09,Ramesh Venkatraman,Tamil,15000000,"Arjun Vijayaraghavan,Anjena Kirti,Karthik Nagarajan,Sahithya Jagannathan,Bhargav Chakravarthy,Poo Vilangu Mohan,Nizhalgal Ravi,Chetan,Shiva Pandian,Sriram Thyagarajan,Mlv Shankar",http://www.imdb.com/title/tt4436096/?ref_=adv_li_tt
2144,Andhakarer Shabdo,0,Drama,2006,,Ashoke Viswanathan,Bengali,0,"Rituparna Sengupta,Jishu Sengupta,Tota Roy Chowdhury,N. Viswanathan,Alakananda Ray,Kunal Mitra,Rachana Shah,Saheb Chatterjee",http://www.imdb.com/title/tt0470197/?ref_=adv_li_tt
2145,Andhala Magto Ek Dola,0,,1956,,Raja Paranjpe,Marathi,0,,http://www.imdb.com/title/tt0250208/?ref_=adv_li_tt
2146,Andhare Alo,0,,1922,,Sisir Kumar Bhaduri,,0,"Sisir Kumar Bhaduri,Naresh Mitra,Jogesh Choudhury,Durga Rani,Durgadas Bannerjee",http://www.imdb.com/title/tt0155493/?ref_=adv_li_tt
2147,Andhare Alo,0,Family,1957,1957-04-12,Haridas Bhattacharya,Bengali,0,"Jiben Bose,Vasant Choudhury,Nilima Das,Sumitra Devi,Shyam Laha,Amar Mullick,Padmadevi,Bikash Roy,Jamuna Sinha",http://www.imdb.com/title/tt0367498/?ref_=adv_li_tt
2148,Andharikandey Kandhudu,0,,1987,,,Telugu,0,,http://www.imdb.com/title/tt0318994/?ref_=adv_li_tt
2149,Andharjanam,0,,1989,,Quintin,Malayalam,0,,http://www.imdb.com/title/tt0353184/?ref_=adv_li_tt
2150,Andher Gardi,0,,1990,,Ashok Tyagi,Hindi,0,"Raj Babbar,Shafi Inamdar,Shakti Kapoor,Kimi Katkar,Suresh Oberoi,Kamran Rizvi,Moon Moon Sen,Sripradha,Sonu Walia",http://www.imdb.com/title/tt0383876/?ref_=adv_li_tt
2151,Andher Nagari Chaupat Raja,0,,1955,,Shamim Bhagat,Hindi,0,"David Abraham,Amarnath,Brahm Bhardwaj,Chitra,Gope,Tun Tun,B.M. Vyas",http://www.imdb.com/title/tt0383877/?ref_=adv_li_tt
2152,Andhera,0,Horror,1975,1975,Shyam Ramsay,Hindi,0,"Major Anand,Ashoo,Master Bhagwan,Krishan Dhawan,Dulari,Vani Ganpati,Helen,Hiralal,Satyendra Kapoor,Seema Kapoor,Imtiaz Khan,Sameer Khan,Sandesh Kohli,Lalita Kumari,Madhu Malhotra",http://www.imdb.com/title/tt0259854/?ref_=adv_li_tt
2153,Andhera,0,"Drama, Horror, Romance",1994,1994-01-01,Ajit Asthana,Hindi,0,"Anchana,Anisha,Anil Dhawan,Jamuna,Sahila Khan,Lanny Lengzongpa,Paintal,Rajveer,Kanwaljit Singh,Seema Vaz",http://www.imdb.com/title/tt2652396/?ref_=adv_li_tt
2154,Andhera,0,,1943,,Aspi Irani,Hindi,0,M. Bhagwandas,http://www.imdb.com/title/tt0154146/?ref_=adv_li_tt
2155,Andheri Duniya,0,,1936,,Vishram Bedekar,Hindi,0,,http://www.imdb.com/title/tt0155494/?ref_=adv_li_tt
2156,Andheri Raat,0,Horror,1991,1991-01-01,,Hindi,0,"Amala Akkineni,Prabhu",http://www.imdb.com/title/tt2960804/?ref_=adv_li_tt
2157,Andheri Raat Mein Diya Tere Haath Mein,0,,1986,,Dada Kondke,Hindi,0,"Dada Kondke,Usha Chavan,Dina Pathak,Mehmood,Amjad Khan,Master Bhagwan,Birbal,Rajani Chavan,Sudhir Dalvi,C.S. Dubey,Viju Khote,Manmauji,Yunus Parvez",http://www.imdb.com/title/tt0231140/?ref_=adv_li_tt
2158,Andheri Raatin Mein,0,Drama,2001,2001-07-13,Anil Dhanda,Hindi,0,"Rajni Chandra,Mohan Joshi,Anil Nagrath,Rajiv Raaj,Shiva Rindani,Moon Moon Sen",http://www.imdb.com/title/tt1916645/?ref_=adv_li_tt
