id,name,duration,genre,titleYear,releaseDate,director,language,budget,cast,link
22,7 Aum Arivu,160,"Action, Sci-Fi, Thriller",2011,2011-10-26,A.R. Murugadoss,Tamil,850000000,"Suriya,Shruti Haasan,Johnny Nguyen,Abhinaya,Ramanathan,Ajaykumar,Ilavarasu,Ashwin Kakumanu,Dhanya Balakrishna,Sujatha,Azhagam Perumal,Misha Ghoshal,A.R. Murugadoss,Steven Dasz,Jill Kelsey",http://www.imdb.com/title/tt1725795/?ref_=adv_li_tt
23,786,0,Action,2005,2005-02-04,K.S. Nageswara Rao,Telugu,0,"Sashikanth,Hamsa Nandini,Yana Sheik,Raghu Babu,Brahmanandam,Kallu Chidambaram,Padma Jayanthi,Jeeva,Gajar Khan,M.S. Narayana,Tirupati Prakash,Raghunatha Reddy,Shakeela,Sriman,A.V.S. Subramanyam",http://www.imdb.com/title/tt3439802/?ref_=adv_li_tt
24,9 Nelalu,0,Drama,2001,,Kranthi Kumar,Telugu,0,"Soundarya,M.S. Narayana,Vikram",http://www.imdb.com/title/tt0367461/?ref_=adv_li_tt
25,999 Rupayalu Matrame,0,Comedy,2007,2007,,Telugu,24000000,"Krishna Bhagavan,Brahmanandam",http://www.imdb.com/title/tt1584684/?ref_=adv_li_tt
26,9th Class C/o Eleshwaram,0,Romance,2010,2010,,Telugu,0,"Brahmanandam,Pranay,Rachita",http://www.imdb.com/title/tt1582464/?ref_=adv_li_tt
27,A Aa,152,"Comedy, Drama, Romance",2016,2016-06-03,Trivikram Srinivas,Telugu,350000000,"Nithiin,Samantha Ruth Prabhu,Anupama Parameshwaran,Nadia Moidu,Naresh,Rao Ramesh,Srinivas Avasarala,Ananya,Krishna Murali Posani,Srinivas Reddy",http://www.imdb.com/title/tt5684466/?ref_=adv_li_tt
28,A Belly Full of Dreams,90,Fantasy,2006,2006-06-01,Prakash Rao,Telugu,1300000,"Sai Kumar,Shiva Kumar,E.V.V. Naresh,Balasubramaniam S.P.,Shriya Saran",http://www.imdb.com/title/tt0810364/?ref_=adv_li_tt
29,A Film by Aravind,150,"Horror, Mystery",2005,2005-01-01,Sekhar Suri,Telugu,0,"Sherlyn Chopra,Rajeev Kanakala,Richard Rishi,Harish Shankar,Ghazal Srinivas",http://www.imdb.com/title/tt3319248/?ref_=adv_li_tt
30,A Shyam Gopal Varma Film,0,"Comedy, Crime",2015,2015-01-01,Rakesh Srinivas,Telugu,0,"Chanti,Gundu Hanumantha Rao,Jeeva,Zoya Khan,Lakshman Rao Kondavalasa,Jaya Prakash Reddy,Satyam Rajesh,Telangana Sakuntala,Shafi,Sivannarayana,Rakesh Srinivas,Prabhas Srinu,Narsing Yadav",http://www.imdb.com/title/tt4010296/?ref_=adv_li_tt
31,Aa Aa Lee Lee,0,,1993,,,Telugu,0,,http://www.imdb.com/title/tt0400136/?ref_=adv_li_tt
32,Aa Aaa Ee Eee: Athanu Aame Inthalo Eeme,0,Drama,2009,2009-11-06,Sreenivas Reddy,Telugu,0,"Srikanth,Meera Jasmine,Sada,Ali,Krishna Bhagavan,Tanikella Bharani,Brahmanandam,Hema,Kavitha,M.S. Narayana,Telangana Sakuntala,Suneel",http://www.imdb.com/title/tt3407278/?ref_=adv_li_tt
33,Aa Intlo,0,Horror,2009,2009-07-16,,Telugu,0,"Chinna,Vinod Kumar,Fllora Saini,Devan,Jhansi,Srinivasa Rao Kota,Aahuthi Prasad,Subbaraya Sarma,Dharmavarapu Subramanyam",http://www.imdb.com/title/tt1601791/?ref_=adv_li_tt
34,Aa Naluguru,141,Drama,2004,2004-12-09,Chandra Siddhartha,Telugu,0,"Rajendraprasad,Aamani,Raja,Raghu Babu,Chalapathi Rao,Srinivasa Rao Kota,Revathi,Subhalekha Sudhakar,Suthi Velu",http://www.imdb.com/title/tt1601792/?ref_=adv_li_tt
35,Aa Okkadu,0,Thriller,2009,2009-06-05,Srinivasa murthy Nidadavole,Telugu,0,"Ajay,Madhurima Banerjee,Master Bharath,Suresh Gopi,M.S. Narayana,Nassar,Sai Srujan Pelluri,Dharmavarapu Subramanyam,Suneel,Vijayachander",http://www.imdb.com/title/tt3402708/?ref_=adv_li_tt
36,Aa Okkati Adakku,155,Comedy,1993,,Satyanarayana E.V.V.,Telugu,0,"Rajendraprasad,Rambha,Raogopalrao,Brahmanandam,Nirmalamma,Allu Ramalingaiah,Babu Mohan,Radhabai,Srilatha,Sakshi Ranga Rao,Chidathala Appa Rao,Prudhviraj",http://www.imdb.com/title/tt0257357/?ref_=adv_li_tt
37,Aa Roje,0,Action,2007,2007,,Telugu,21000000,"Brahmanandam,Soumya,Vijayasai,Yashwant",http://www.imdb.com/title/tt1579922/?ref_=adv_li_tt
38,Aada Bomma,0,,1988,,,Telugu,0,,http://www.imdb.com/title/tt0395922/?ref_=adv_li_tt
39,Aada Janma,0,,1951,,G.R. Rao,Telugu,0,"Narayana Rao C.H.,Ramana Reddy",http://www.imdb.com/title/tt0282337/?ref_=adv_li_tt
40,Aada Janma,0,,1970,,,Telugu,0,,http://www.imdb.com/title/tt0395923/?ref_=adv_li_tt
41,Aada Paduchu,162,,1967,,Hemambharadhara Rao K.,Telugu,0,"Shobhan Babu,Chandrakala,Taraka Rama Rao Nandamuri,Padmanabham,Vanisri,Relangi Venkatramaiah",http://www.imdb.com/title/tt0263019/?ref_=adv_li_tt
42,Aada Paduchu,0,,1986,,Mohan Gandhi,Telugu,0,,http://www.imdb.com/title/tt0395924/?ref_=adv_li_tt
43,Aada Pilla,0,,1991,,K. Vasu,Telugu,0,,http://www.imdb.com/title/tt0402736/?ref_=adv_li_tt
44,Aada Puli,0,,1984,,Kodi Ramakrishna,Telugu,0,Mohan Babu,http://www.imdb.com/title/tt0395925/?ref_=adv_li_tt
45,Aadabidda,0,,1955,,,Telugu,0,,http://www.imdb.com/title/tt0395926/?ref_=adv_li_tt
46,Aadabrathuku,0,,1965,,Vedantam Raghavaiah,Telugu,0,,http://www.imdb.com/title/tt0395928/?ref_=adv_li_tt
47,Aadabrathuku,0,,1952,,Subba Rao B.A.,Telugu,0,,http://www.imdb.com/title/tt0395927/?ref_=adv_li_tt
48,Aadadani Adrustam,0,,1974,,B. Vittalacharya,Telugu,0,,http://www.imdb.com/title/tt0395929/?ref_=adv_li_tt
49,Aadadi,0,,1984,1991,Mohan Gandhi,Telugu,0,,http://www.imdb.com/title/tt0395930/?ref_=adv_li_tt
50,Aadadi,0,,1990,,,Telugu,0,,http://www.imdb.com/title/tt0369201/?ref_=adv_li_tt
51,Aadanthe Ado Type,0,Romance,2003,2003-08-30,Satyanarayana E.V.V.,Telugu,0,"Brahmanandam,Bhoomika Chawla,Sindhu Menon,Aryan Rajesh,Anita Hassanandani Reddy,Sivaji",http://www.imdb.com/title/tt1454904/?ref_=adv_li_tt
52,Aadapettanam,0,,1958,,Adurthi Subba Rao,Telugu,0,"Anjali Devi,Kannamba,Akkineni Nageshwara Rao,Gummadi,Relangi Venkatramaiah",http://www.imdb.com/title/tt0369202/?ref_=adv_li_tt
53,Aadarsa Kutumbam,0,Drama,1969,,Kolli Pratyagatma,Telugu,0,"Anjali Devi,Jayalalitha J,Akkineni Nageshwara Rao,Varalakshmi S.,Gummadi,Chittor V. Nagaiah,Gitanjali,Hemalatha,Nagabhushanam,Bheema Raju,Ramana Reddy,Madhavi",http://www.imdb.com/title/tt0213387/?ref_=adv_li_tt
54,Aadavallu Meeku Joharulu,0,"Family, Drama",1981,1981-01-15,K. Balachander,Telugu,0,"Jayamalini,Krishnamraju,Jayasudha,Chiranjeevi,Saritha",http://www.imdb.com/title/tt0154102/?ref_=adv_li_tt
55,Aadavari Matalaku Ardhalu Verule,157,"Comedy, Drama, Romance",2007,2007-04-27,K. Selvaraghavan,Telugu,150000000,"Venkatesh Daggubati,Trisha Krishnan,Srikanth,Srinivasa Rao Kota,K. Viswanath,Suneel,Mumait Khan,Meghna Naidu,Ananth,Jeeva,Melkote,Vinaya Prasad,Swathi Reddy,Junior Relangi,Suman Shetty",http://www.imdb.com/title/tt0907618/?ref_=adv_li_tt
56,Aadhi Bhagavan,157,Action,2013,2013-02-22,Ameer Sultan,Tamil,0,"Jeyam Ravi,Neetu Chandra,Sudha Chandran,Saiju Kurup,Karuna,Babu Antony,Ameer Sultan,Sakshi Shivanand,Manel Soler,Gigi Velicitat",http://www.imdb.com/title/tt1671446/?ref_=adv_li_tt
57,Aadhi Lakshmi,0,Action,2006,2006-12-08,Suresh R.V.,Telugu,0,"Abhinayasri,Ali,Raghu Babu,Mallikharjunarao,Nutan Prasad,Sivaji Raja,Srikanth,Uttej,Naveen Vadde",http://www.imdb.com/title/tt1300341/?ref_=adv_li_tt
58,Aadi,157,"Action, Drama, Romance",2002,2002-01-01,Vinayak V.V.,Telugu,0,"Aditya,Ali,Raghu Babu,Chalapathi Rao,Keerthi Chawla,Rajan P. Dev,Rajeev Kanakala,Sriram L.B.,Venu Madhav,Junior N.T.R.,M.S. Narayana,Aahuthi Prasad,Sangeetha,Fish Venkat",http://www.imdb.com/title/tt0907106/?ref_=adv_li_tt
59,Aadi Dampathulu,0,,1986,,Narayana Rao Dasari,Telugu,0,"Akkineni Nageshwara Rao,Jayasudha",http://www.imdb.com/title/tt0262203/?ref_=adv_li_tt
60,Aadi Vishnulu,0,,1982,,,Telugu,0,Sridevi,http://www.imdb.com/title/tt0186792/?ref_=adv_li_tt
61,Aadivaram Aadavaallaku Selavu,0,Drama,2006,2006,,Telugu,32000000,"Brahmanandam,Venu Madhav,Prakash Raj,Jayaprakash Reddy,Sivaji",http://www.imdb.com/title/tt1579923/?ref_=adv_li_tt
62,Aadu Magaadra Bujji,0,"Action, Comedy, Romance",2013,2013-12-07,Krishnareddy Gangadhasuu,Telugu,0,"Sudheer Babu Posani,Asmita Sood,Ajay,Randhir Gatla,Poonam Kaur,Krishna Bhagavan,Gundu Hanumantha Rao,Sandhya Janak,Rachana Maurya,Naresh,Saikumar Sampana,Suman Shetty,Subhasree,Suman",http://www.imdb.com/title/tt2836836/?ref_=adv_li_tt
63,Aadupuliyattam,145,Horror,2016,2016-05-20,Kannan Thamarakkulam,Malayalam,0,"Jayaram,Ramya Krishnan,Om Puri,Akshara Kishor,Sheelu Abraham,Pradeep Kottayam,Valsala Menon,Veena Nair,Saju Navodaya,Ramesh Pisharody,Sampath Raj,Siddique,S.P. Sreekumar,Antony Thekkek",http://www.imdb.com/title/tt5326230/?ref_=adv_li_tt
64,Aaduthu Paaduthu,150,Comedy,2002,2002-04-04,Devi Prasad,Telugu,0,"Brahmanandam,Gayatri Jayaraman,Srikanth,Suneel",http://www.imdb.com/title/tt1575500/?ref_=adv_li_tt
65,Aagadu,165,"Action, Comedy, Drama",2014,2014-09-19,Sreenu Vaitla,Telugu,0,"Mahesh Babu,Tamannaah Bhatia,Sonu Sood,Brahmanandam,Rajendraprasad,Brahmaji,Vennela Kishore,Shruti Haasan,Ashish Vidyarthi",http://www.imdb.com/title/tt2988020/?ref_=adv_li_tt
66,Aagraham,0,"Action, Drama",1993,,K.S. Ravikumar,Telugu,0,"Rajasekhar,Amala Akkineni",http://www.imdb.com/title/tt0264331/?ref_=adv_li_tt
67,Aaha Kalyanam,142,"Comedy, Romance",2014,2014-02-21,Gokul Krishna,Tamil,0,"Nani,Vaani Kapoor,Badava Gopi,Karthik Nagarajan,Sriram,Simran",http://www.imdb.com/title/tt2995992/?ref_=adv_li_tt
68,Aahuthi,0,,1988,,Kodi Ramakrishna,Telugu,0,"Rajasekhar,Jeevitha,Aahuthi Prasad",http://www.imdb.com/title/tt0276749/?ref_=adv_li_tt
69,Aahwanam,131,"Drama, Family",1997,1997-05-02,S.V. Krishna Reddy,Telugu,0,"Srikanth,Ramya Krishnan,Heera Rajgopal,Ali,Annapoorna,Babu Mohan,Ganesh Babu,Giri Babu,Tanikella Bharani,Brahmanandam,Chalapathi Rao,Gundu Hanumantha Rao,Dubbing Janaki,Jhansi,Satyanarayana Kaikala",http://www.imdb.com/title/tt4899202/?ref_=adv_li_tt
70,Aaj Ka Gang Leader,0,Action,1993,1993,,Telugu,0,"Bhanupriya,Chiranjeevi,Radha,Raghuvaran",http://www.imdb.com/title/tt0886672/?ref_=adv_li_tt
71,Aaj Ka Laawaris,0,Action,2006,2006,Arjun,Telugu,0,"Arjun,Jagapathi Babu,Gajala,Vija Kumar,Vedika,Vivekanathan",http://www.imdb.com/title/tt1180328/?ref_=adv_li_tt
72,Aaj Ke Sholey,0,Adventure,1985,1985,S.V. Rajendra Singh,Telugu,0,"Jayanthi,Manjula,Amrish Puri,M.B. Shetty,Sundar Krishna Urs",http://www.imdb.com/title/tt0450548/?ref_=adv_li_tt
73,Aakali Rajyam,0,Drama,1981,,K. Balachander,Telugu,0,"Kamal Haasan,Sridevi,Ramana Murthi J.V.,Prathap Pothen",http://www.imdb.com/title/tt0154124/?ref_=adv_li_tt
74,Aakasa Ramanna,0,Drama,2010,2010-03-12,Ashok G.,Telugu,0,"Allari Naresh,Rajeev Kanakala,Sivaji,Meera Jasmine,Venu Madhav,Gowri Pandit,Srinivasa Reddy,Satyam Rajesh,Nagendra Babu,Raghu Babu,Geeta Singh,Rao Ramesh,M.S. Narayana",http://www.imdb.com/title/tt2074328/?ref_=adv_li_tt
75,Aakasamantha,0,"Comedy, Drama, Family",2009,2009-03-27,Radha Mohan,Telugu,0,"Prakash Raj,Aishwarya,Trisha Krishnan,Jagapathi Babu,Kumaravel,Manobala,Manmeet Singh,Suneel,Ganesh Venkataramana",http://www.imdb.com/title/tt1601797/?ref_=adv_li_tt
76,Aakhari Poratam,0,"Action, Drama",1988,,K. Raghavendra Rao,Telugu,0,"Sridevi,Nagarjuna Akkineni,Amrish Puri,Satyanarayana Kaikala,Suhasini,Chandramohan,Nutan Prasad,Allu Ramalingaiah,Nirmalamma,Annapoorna,Kongara Jaggaiah,Suthi Velu,Kalpana Rai",http://www.imdb.com/title/tt0186807/?ref_=adv_li_tt
77,Aalaapana,0,"Drama, Musical, Thriller",1986,,Vamshi,Telugu,0,"Bhanupriya,Mohan,Satyanarayana Kaikala,Mallikharjunarao,Pradeep Shakti,Somayajulu J.V.,Rallapalli,Viswanatham",http://www.imdb.com/title/tt0267243/?ref_=adv_li_tt
78,Aalasyam Amrutham,0,Drama,2010,2010-12-03,Chandra Mahesh,Telugu,0,"Nikhil Siddharth,Madalsa Sharma,Ali,A.V.S. Subramanyam,Dharmavarapu Subramanyam,Jayaprakash Reddy,Siva Reddy,Raghu Babu,M.S. Narayana,Gowtam Raju,Gundu Hanumantha Rao,Arvind Krishna,Sriram L.B.",http://www.imdb.com/title/tt1795548/?ref_=adv_li_tt
79,Aalayam,0,Drama,2008,2008,Muthyala Subbaiah,Telugu,2500000,"Brahmanandam,Sivaji",http://www.imdb.com/title/tt1575501/?ref_=adv_li_tt
80,Aalu Magalu,0,Drama,1957,,Krishnarao,Telugu,0,"Kongara Jaggaiah,Showkar Janaki",http://www.imdb.com/title/tt0329964/?ref_=adv_li_tt
81,Aalu Magalu,0,Drama,1977,1977-03-17,Rama Rao Tatineni,Telugu,0,"Akkineni Nageshwara Rao,Vanisri,Gummadi",http://www.imdb.com/title/tt0259832/?ref_=adv_li_tt
82,Aalyashikaram,0,"Action, Family",1983,1983-05-07,Kodi Ramakrishna,Telugu,0,"Chiranjeevi,Sumalatha,Annapoorna,Narayana P.L.,Rallapalli,Ranganath,Sharada",http://www.imdb.com/title/tt0245678/?ref_=adv_li_tt
83,Aame,0,Drama,1994,,Satyanarayana E.V.V.,Telugu,0,"Ooha,Naresh,Srikanth,Tanikella Bharani,Srinivasa Rao Kota,Chandramohan,Sudha,Brahmanandam,Sangeetha,Chalapathi Rao,Varalakshmi,A.V.S. Subramanyam",http://www.imdb.com/title/tt0275888/?ref_=adv_li_tt
84,Aame Evaru,0,Mystery,1966,1966,Narayana B.S.,Telugu,0,"Kongara Jaggaiah,Jayalalitha J,Nagabhushanam,Vanisri,Prabhakar Reddy,Radha,Rajababu,Malathi K.,Ramana Reddy",http://www.imdb.com/title/tt2006047/?ref_=adv_li_tt
85,Aame Katha,0,,1977,,K. Raghavendra Rao,Telugu,0,"Murali Mohan,Jayasudha,Prabha,Rajinikanth,Sripriya",http://www.imdb.com/title/tt0257359/?ref_=adv_li_tt
86,Aapathbandavudu,173,"Drama, Musical",1992,1992-10-09,K. Viswanath,Telugu,0,"Chiranjeevi,Jandhyala,Meenakshi Sheshadri,Sarath Babu,Allu Ramalingaiah,Geetha,Nirmalamma,Brahmanandam,Satyanarayana Kaikala,Silpa,Kalpana Rai,Suthi Velu,Vijayachander,Prasad Babu",http://www.imdb.com/title/tt0245679/?ref_=adv_li_tt
87,Aarani Mantalu,0,"Family, Drama, Action",1980,1980-03-15,K. Vasu,Telugu,0,"Chiranjeevi,Kavitha,Subhashini,Prasad Babu",http://www.imdb.com/title/tt0245680/?ref_=adv_li_tt
88,Aaro Pranam,0,Romance,1997,1997,Veeru K.,Telugu,15000000,"Brahmanandam,Soundarya,Vineeth",http://www.imdb.com/title/tt1579731/?ref_=adv_li_tt
89,Aasayam,0,"Action, Drama",1993,,Mohan Gandhi,Telugu,0,"Vijayshanti,Jagapathi Babu,Vijayakumar,Charan Raj,Sudhakar,Venkateswara Rao Paruchuri",http://www.imdb.com/title/tt0261508/?ref_=adv_li_tt
90,Aasthulu Anthasthulu,0,,1988,,B. Bhaskara Rao,Telugu,0,,http://www.imdb.com/title/tt0318962/?ref_=adv_li_tt
91,Aastiparulu,0,,1966,,V. Madhusudan Rao,Telugu,0,"Kongara Jaggaiah,Jayalalitha J,Chittor V. Nagaiah,Akkineni Nageshwara Rao,Varalakshmi G.,Relangi Venkatramaiah,Krishna Kumari,Adinarayana Rao",http://www.imdb.com/title/tt0260676/?ref_=adv_li_tt
92,Aata,0,Romance,2007,2007-05-09,V.N. Aditya,Telugu,0,"Abhinayasri,Ravi Babu,Sarath Babu,Brahmanandam,Ileana D'Cruz,Gundu Hanumantha Rao,Venkateswara Rao Paruchuri,Aahuthi Prasad,Jayaprakash Reddy,Sharada,Sharvanand,Siddharth,Smitha,Suneel",http://www.imdb.com/title/tt0962746/?ref_=adv_li_tt
93,Aatadista,146,"Action, Comedy, Drama",2008,2008-03-20,A.S. Ravi Kumar Chowdary,Telugu,0,"Nithiin,Kajal Aggarwal,Amit,Babu Mohan,Chalapathi Rao,Chitti Babu,Jayasudha,Mumait Khan,Jaya Lalitha,Venu Madhav,Nagendra Babu,Ravi Prakash,Raghuvaran,Narra Venkateswara Rao,Narsing Yadav",http://www.imdb.com/title/tt1601793/?ref_=adv_li_tt
94,Aatagadu,0,"Action, Drama",1980,,Rama Rao Tatineni,Telugu,0,"Taraka Rama Rao Nandamuri,Sridevi",http://www.imdb.com/title/tt0186836/?ref_=adv_li_tt
95,Aatma Balam,0,"Drama, Romance, Thriller",1964,,V. Madhusudan Rao,Telugu,0,"Saroja Devi B.,Kongara Jaggaiah,Chittor V. Nagaiah,Akkineni Nageshwara Rao,Relangi Venkatramaiah,Ramana Reddy,Girija,Gummadi,Kannamba",http://www.imdb.com/title/tt0263022/?ref_=adv_li_tt
96,Aatma Bandhuvulu,0,Drama,1987,,Narayana Rao Dasari,Telugu,0,"Akkineni Nageshwara Rao,Jayasudha,Narayana Rao Dasari,Sudhakar,Rajesh,Murali Mohan,Radhika Sarathkumar,Prabha",http://www.imdb.com/title/tt0260677/?ref_=adv_li_tt
97,Aatma Gowravam,0,"Comedy, Drama",1965,,K. Viswanath,Telugu,0,"Akkineni Nageshwara Rao,Kanchana,Chalam,Gummadi,Ramana Reddy,Allu Ramalingaiah,Rajashree,Vaasanti,Hemalatha",http://www.imdb.com/title/tt0260678/?ref_=adv_li_tt
98,Aatmiyudu,0,,1977,,Rama Rao Tatineni,Telugu,0,"Jayachitra,Akkineni Nageshwara Rao",http://www.imdb.com/title/tt0259866/?ref_=adv_li_tt
99,Aatmiyulu,0,Drama,1969,,V. Madhusudan Rao,Telugu,0,"Akkineni Nageshwara Rao,Vanisri,Chandramohan,Chandrakala,Nagabhushanam,Vijaya Nirmala,Suryakantham,Dhulipala,Gummadi,Padmanabham,Prabhakar Reddy",http://www.imdb.com/title/tt0260679/?ref_=adv_li_tt
100,Aavida Maa Aavide,153,"Family, Romance",1998,1998-01-14,Satyanarayana E.V.V.,Telugu,0,"Nagarjuna Akkineni,Tabu,Heera Rajgopal,Giribabu,Ramaprabha,Brahmanandam,Srinivasa Rao Kota,Gangadhar Panday,Sana,Ironleg Sastri,Srihari,A.V.S. Subramanyam",http://www.imdb.com/title/tt0358914/?ref_=adv_li_tt
101,Aawaragaadu,0,Comedy,2000,2000,,Telugu,0,"Ali,Babu Mohan,Nutan Prasad",http://www.imdb.com/title/tt0787997/?ref_=adv_li_tt
102,Abaddham,0,Drama,2006,2006-12-23,K. Balachander,Telugu,0,"Uday Kiran,Prakash Raj,Vimala Raman",http://www.imdb.com/title/tt1601794/?ref_=adv_li_tt
103,Abbai Gari Pelli,0,Drama,1997,1997,Sarath,Telugu,0,"Suman,Simran,Sanghavi,Lakshmi,Satyanarayana Kaikala,Srinivasa Rao Kota,Brahmanandam,Chalapathi Rao,Sivaji Raja,Balaiah,Gundu Hanumantha Rao,Vijaya Y.,Rajitha",http://www.imdb.com/title/tt2358871/?ref_=adv_li_tt
104,Abbaigaru,0,Drama,1993,1993-09-30,Satyanarayana E.V.V.,Telugu,200000000,"Brahmanandam,Venkatesh Daggubati,Jayachitra,Meena",http://www.imdb.com/title/tt1579515/?ref_=adv_li_tt
105,Abbayitho Ammayi,0,Romance,2016,2016-01-01,Ramesh Varma,Telugu,70000000,"Brahmanandam,Palak Lalwani,Mohan,Pragathi,Prithviraj,Rao Ramesh,Naga Shourya,Thulasi",http://www.imdb.com/title/tt5227998/?ref_=adv_li_tt
106,Abhay,177,Action,2001,2001-11,Suresh Krishna,Hindi,0,"Kamal Haasan,Raveena Tandon,Manisha Koirala,Kitu Gidwani,Milind Gunaji,Vikram Gokhale,Naveen Nischol,Smita Jaykar,Shri Vallabh Vyas,Yashpal Sharma",http://www.imdb.com/title/tt5493096/?ref_=adv_li_tt
107,Abhi,0,Romance,2004,2004-04-02,Kiran,Telugu,0,"Kamalakar,Sonali Joshi,Teja Sri,Vinod Bala,Sriram L.B.,Duvvasi Mohan,M.S. Narayana,Satya Prakash,Tirupati Prakash,Aahuthi Prasad,Gowtam Raju,Ironleg Sastri,Suresh",http://www.imdb.com/title/tt3429032/?ref_=adv_li_tt
108,Abhilasha,145,Thriller,1983,1983-03-11,Kodanda Rami Reddy A.,Telugu,0,"Chiranjeevi,Radhika Sarathkumar,Raogopalrao,Rallapalli,Maruthirao Gollapudi,Bheema Raju,Rajyalakshmi",http://www.imdb.com/title/tt0245682/?ref_=adv_li_tt
109,Abhimanam,0,,1960,,Rao C.S.R.,Telugu,0,"Kannamba,Krishna Kumari,Akkineni Nageshwara Rao,Savitri,Chittor V. Nagaiah,Varalakshmi S.,Relangi Venkatramaiah",http://www.imdb.com/title/tt0261509/?ref_=adv_li_tt
110,Abhimanavanthulu,0,,1973,,K.S. Rami Reddy,Telugu,0,"Anjali Devi,Sharada",http://www.imdb.com/title/tt0324968/?ref_=adv_li_tt
111,Abhimanyu,0,Romance,2003,2003-11-12,Mallikarjuna,Telugu,0,"Kalyan Ram,Ramya,Ali,Ananth,Banerji,Showkar Janaki,Venu Madhav,Pavan Malhotra,Rajitha,Raghunatha Reddy,Telangana Sakuntala,Suhasini",http://www.imdb.com/title/tt3392948/?ref_=adv_li_tt
112,Abhimanyudu,0,,1984,,Narayana Rao Dasari,Telugu,0,,http://www.imdb.com/title/tt0262207/?ref_=adv_li_tt
113,Abhinandana,0,,1988,,Ashok Kumar,Telugu,0,"Karthik,Shobana",http://www.imdb.com/title/tt0318964/?ref_=adv_li_tt
114,Abhinetri,127,"Comedy, Horror",2016,2016-10-07,Vijay,Telugu,0,"Tamannaah Bhatia,Amy Jackson,Prabhudheva,Murli Sharma,Sonu Sood",http://www.imdb.com/title/tt6106494/?ref_=adv_li_tt
115,Abhisarika,0,,1990,,,Telugu,0,,http://www.imdb.com/title/tt0388680/?ref_=adv_li_tt
116,Action,0,Comedy,2013,2013-06-21,Anil Sunkara,Telugu,0,"Allari Naresh,Shaam,Vaibhav Reddy,Raju Sundaram,Kamna Jethmalani,Sneha Ullal,Sudeep,Neelam Upadhyaya,Sheena Shahabadi",http://www.imdb.com/title/tt2370244/?ref_=adv_li_tt
117,Adadani Saval,0,Musical,1983,,K.S.R. Doss,Telugu,0,"Murali Mohan,Pandharibai,Vijayalalitha",http://www.imdb.com/title/tt0371511/?ref_=adv_li_tt
118,Adambaralu Anubhandalu,0,,1974,,Rao C.S.R.,Telugu,0,Sharada,http://www.imdb.com/title/tt0261515/?ref_=adv_li_tt
119,Adarsham,0,,1952,,Hanumappa Vishwanath Babu,Telugu,0,"Kongara Jaggaiah,Savitri",http://www.imdb.com/title/tt0154114/?ref_=adv_li_tt
120,Adavallu Aligithe,0,"Comedy, Drama",1983,,Satyanarayana Vejella,Telugu,0,"Ranganath,Gummadi,Nutan Prasad,Rajendraprasad,Sai Chand,Rajyalakshmi,Suthi Velu,Vijaya Y.,Chitti Babu,Devika,Potti Prasad,Kalpana Rai",http://www.imdb.com/title/tt0271353/?ref_=adv_li_tt
121,Adavi Chukka,0,"Action, Drama",2000,2000-07-05,Narayana Rao Dasari,Telugu,0,"Vijayshanti,Charan Raj,Giribabu,Prakash Raj,Rami Reddy,Jayaprakash Reddy,Jeeva,Narra Venkateswara Rao",http://www.imdb.com/title/tt0284814/?ref_=adv_li_tt
122,Adavi Diviteelu,0,,1990,,R. Narayanamurthy,Telugu,0,,http://www.imdb.com/title/tt0369215/?ref_=adv_li_tt
123,Adavi Donga,0,"Action, Comedy, Family",1985,1985-09-19,K. Raghavendra Rao,Telugu,0,"Chiranjeevi,Radha,Sharada,Kongara Jaggaiah,Raogopalrao,Nutan Prasad,Allu Ramalingaiah,Ranganath,Chalapathi Rao,Mohan Babu",http://www.imdb.com/title/tt0245683/?ref_=adv_li_tt
124,Adavi Dora,0,Family,1995,1995-10-13,K. Sadasivarao,Telugu,25000000,"Shobhan Babu,Brahmanandam,Nagma",http://www.imdb.com/title/tt1579718/?ref_=adv_li_tt
125,Adavi Kaachina Vennela,129,,2014,2014-08-01,Akki Viswanadha Reddy,Telugu,0,"Meenakshi Dixit,Jayalalitha,Haleem Khan,Arvind Krishna,Vinod Kumar,Kotesh Manava,Jogi Naidu,Praveen,Prudhviraj,Jogi Krishnam Raju,Pooja Ramachandran,Thagubothu Ramesh,Kallur Krishna Rao,Richard Rishi,Suresh",http://www.imdb.com/title/tt3805052/?ref_=adv_li_tt
126,Adavi Ramudu,0,"Action, Romance",2004,2004-06-30,Gopal B.,Telugu,0,"Prabhas,Aarti Agarwal,Ravi Babu,Banerji,Brahmanandam,Ganesh,Rajeev Kanakala,Ramya Krishnan,Venu Madhav,Nassar,Ranganath,Siva Reddy,Telangana Sakuntala,Seema,Narsing Yadav",http://www.imdb.com/title/tt0416458/?ref_=adv_li_tt
127,Adavi Ramudu,0,"Action, Drama, Romance",1977,,K. Raghavendra Rao,Telugu,0,"Taraka Rama Rao Nandamuri,Jaya Prada,Jayasudha,Nagabhushanam,Satyanarayana Kaikala",http://www.imdb.com/title/tt0257362/?ref_=adv_li_tt
128,Adavi Simhalu,0,"Action, Drama",1983,,K. Raghavendra Rao,Telugu,0,"Krishnamraju,Krishna Ghattamaneni,Sridevi,Jaya Prada,Raogopalrao,Satyanarayana Kaikala,Allu Ramalingaiah,Giribabu",http://www.imdb.com/title/tt0186798/?ref_=adv_li_tt
